seed,return_pct,cagr_pct,sharpe,max_dd_pct,pct_profitable_missed_to_margin,avg_margin_util_pct,risk_per_trade,margin_cap,block
1,11.156611448177035,14.093879630916796,0.4288352880847221,38.68462327651803,88.28337874659401,68.36039404380726,0.015,0.8,validation
2,-18.292425196372918,-22.26307700357041,-0.09714839233057242,51.32323072629129,89.64577656675749,69.63225009815697,0.015,0.8,validation
3,2.203571339170196,2.7543656086131074,0.29299859789485627,45.55639464925918,88.41961852861036,68.62443239799283,0.015,0.8,validation
4,-46.93210876643318,-54.608040762748814,-0.8395433749197448,66.32033538228892,89.16893732970027,68.39615057494204,0.015,0.8,validation
5,-4.667338168581104,-5.784361310861252,0.19137981569699133,48.61802330128552,88.69209809264305,68.64217998149633,0.015,0.8,validation
6,33.72744506820613,43.662988757435905,0.7301981929417447,46.8309029352524,88.35149863760218,68.80233159676693,0.015,0.8,validation
7,55.72681956600503,73.6991675504702,0.9898482256459056,43.12287806251051,88.0108991825613,68.31168854708254,0.015,0.8,validation
8,-13.407661036071572,-16.427629889494767,0.04440168170650334,70.07330909399579,88.48773841961854,68.13481272645254,0.015,0.8,validation
9,-8.176219593728673,-10.087433633018039,0.05792075279293372,39.91773149717327,89.98637602179836,69.44938267152338,0.015,0.8,validation
10,38.05867959249043,49.48637521622072,0.8048665423483746,34.680905364124314,88.0108991825613,68.22567004862746,0.015,0.8,validation
11,47.945837563207824,62.94756804302659,0.9267461918160154,37.513132002967254,88.5558583106267,68.44341795631786,0.015,0.8,validation
12,25.735193037621084,33.039812128617704,0.6336390183249114,55.32665514726081,88.96457765667574,68.41026528404896,0.015,0.8,validation
13,-34.24466935897917,-40.70267481956235,-0.5099278505202608,62.94955562536929,89.64577656675749,69.21977167884916,0.015,0.8,validation
14,-34.365431794004266,-40.838399931259204,-0.5096229892184494,65.24622917946414,89.03269754768392,68.11396523827871,0.015,0.8,validation
15,40.375240045013314,52.619646012310994,0.8280138737266569,45.59215340295898,88.28337874659401,68.74829007544079,0.015,0.8,validation
16,88.27417687220675,120.06480662796228,1.306713539012824,31.757217396039085,87.87465940054496,68.23442498569638,0.015,0.8,validation
17,-26.86849794919658,-32.29910281526905,-0.2805343497829727,55.29727613187012,89.23705722070845,68.39632138873874,0.015,0.8,validation
18,104.37771449488298,143.77121540900117,1.3640737273380994,40.1578945971058,88.07901907356948,68.48275496592024,0.015,0.8,validation
19,0.5271345640439851,0.6575456235536903,0.2639247523759733,49.92614533793848,89.78201634877384,69.29863873518384,0.015,0.8,validation
20,161.1591988273742,230.90914878906284,1.7021724645023841,34.84036971292773,87.80653950953679,68.98100891690142,0.015,0.8,validation
21,41.121823507110136,53.6321697392383,0.79487068196773,48.67112700210701,87.94277929155314,68.39081309808593,0.015,0.8,validation
22,27.307149433170142,35.116420982305605,0.6471359778021406,51.90933277292764,87.94277929155314,68.29537848155515,0.015,0.8,validation
23,17.3649549886022,22.091579749918377,0.5143114112620368,57.734541042965404,88.62397820163488,69.32163329883011,0.015,0.8,validation
24,31.096485376463146,40.14818448752475,0.7150093848355413,52.28432337669834,88.76021798365123,68.79440219495045,0.015,0.8,validation
25,-32.625222963794556,-38.87666958422383,-0.3367889248493098,65.01524703708485,89.10081743869209,68.22582803656303,0.015,0.8,validation
26,-4.8716198959644625,-6.035965916530117,0.17458268605187327,60.47997011939571,87.67029972752044,67.5983857565569,0.015,0.8,validation
27,-19.388885360878295,-23.561328722749042,-0.14445472533326972,52.58456645863133,88.0108991825613,68.68836731677045,0.015,0.8,validation
28,-13.47206587224824,-16.50510897703372,0.016933449756534293,51.376402239404605,88.21525885558583,68.426136510224,0.015,0.8,validation
29,-11.839249200454505,-14.536460776115923,0.05850000910325512,53.35326501408254,88.35149863760218,68.64528850806661,0.015,0.8,validation
0,44.732178210689085,61.15029429726988,0.8605808175250856,33.354237346367896,90.2328222600795,68.78345277887729,0.015,0.8,holdout
1,8.701792296322196,11.370045572217391,0.3936428021574795,36.025592423148055,91.59568427030096,68.95966975806135,0.015,0.8,holdout
2,93.50105527666494,134.42495891027644,1.2993963075325266,29.005067310847448,91.19818285065304,69.07599298492116,0.015,0.8,holdout
3,100.45447133353132,145.35358597870464,1.3626591886766541,35.0213919919724,89.9488926746167,69.12776341154877,0.015,0.8,holdout
4,146.21144756251513,219.9164118815862,1.7752268301960668,43.857261875869966,89.26746166950596,68.29476252071758,0.015,0.8,holdout
5,100.551861683094,145.5074464410455,1.2647798425255337,28.59251725177999,89.49460533787621,68.03716728018783,0.015,0.8,holdout
6,333.8365037762069,564.5934006923274,2.5754741850271214,19.14892245823994,88.81317433276547,68.06239285837357,0.015,0.8,holdout
7,17.310833676654823,22.882567883662432,0.5199702712600439,45.99250658231207,91.87961385576378,69.13518980608036,0.015,0.8,holdout
8,137.95411011517214,206.13691920400495,1.5423693647004328,40.638749554215174,91.08461101646792,69.2901226676576,0.015,0.8,holdout
9,189.51087503051852,294.31321857639824,1.8714409913146022,30.925966032835895,89.55139125496878,68.08298319364715,0.015,0.8,holdout
10,60.684766275309165,84.4328930041667,1.0788657229198693,33.07814142927831,91.48211243611584,69.12955369821996,0.015,0.8,holdout
11,100.81391859353342,145.9215603421337,1.1740832492020714,33.942948802985626,89.83532084043158,67.88578209280665,0.015,0.8,holdout
12,136.5284777700102,203.7717892201576,1.554543589306698,31.0685825597148,89.49460533787621,68.44466595586367,0.015,0.8,holdout
13,68.49296499346569,96.08058881178268,1.0690878094842329,32.295983285842134,90.85746734809767,68.45584354020713,0.015,0.8,holdout
14,41.537859710444835,56.57472096973544,0.8417588213935051,37.859335378307705,90.5167518455423,68.40926829844345,0.015,0.8,holdout
15,87.64618951787502,125.31086392934867,1.3024557878882443,26.94833252463823,91.31175468483816,69.21005037001142,0.015,0.8,holdout
16,114.43018088119862,167.65141164719176,1.5222041230106045,36.61114561945081,89.60817717206133,68.55718169298363,0.015,0.8,holdout
17,289.09538230812046,477.4942171136387,2.6313181821972034,17.185418436016068,89.43781942078365,68.77277686480716,0.015,0.8,holdout
18,177.33368057671828,273.0397764932646,1.6328661127368727,25.465820052247885,89.89210675752413,68.56126733928066,0.015,0.8,holdout
19,172.57692542258658,264.80259057657605,1.819016815072979,30.201851242249596,89.66496308915389,67.5857066124214,0.015,0.8,holdout
20,163.4051266989175,249.03805757332975,1.7792368237759035,27.756702761166157,90.68710959682,69.35557406969424,0.015,0.8,holdout
21,193.58130589188178,301.48297021929915,1.9711043777534771,22.121957491638284,90.11925042589438,68.4358874488554,0.015,0.8,holdout
22,54.19893111128986,74.88178857785779,0.9533047196949688,42.01244355707279,91.02782509937536,68.85787504175508,0.015,0.8,holdout
23,129.05111024492578,191.43501509571882,1.6795116617201253,24.100777871134216,89.09710391822829,67.88849809889385,0.015,0.8,holdout
24,107.1484488202349,155.97912069923493,1.4887754544517402,39.02203611126253,90.17603634298695,68.40691752391955,0.015,0.8,holdout
25,250.2492072750121,404.1883247019925,2.1738414304284497,27.983868735863,88.86996024985804,67.89566585508962,0.015,0.8,holdout
26,36.69984463344096,49.70182722438299,0.7785304379906756,30.79432521673378,89.66496308915389,67.80442474567177,0.015,0.8,holdout
27,73.0001825065013,102.87637288927765,1.1440245405249099,30.039427108082016,90.06246450880182,68.28984562765639,0.015,0.8,holdout
28,196.3797387301457,306.42900560213224,2.049705788786029,22.00139284974125,89.43781942078365,68.51877130683877,0.015,0.8,holdout
29,108.46566989228346,158.08186197767918,1.4302369282225464,26.163155279685224,89.77853492333901,68.23936221260631,0.015,0.8,holdout
0,-81.8638158407289,-51.28754487737157,-0.6701381738389142,91.62778529599917,87.99646954986761,65.47284234716486,0.02,0.8,in_sample
1,-81.56699182648947,-50.95325727758823,-0.6673687553500584,90.37337278960122,86.36363636363636,65.23909121474561,0.02,0.8,in_sample
2,-78.17790928301127,-47.338882092775634,-0.520142031838837,91.83081426273534,86.80494263018534,65.41541919533837,0.02,0.8,in_sample
3,-83.60019436304476,-53.309660630497135,-0.7413504858992195,90.94590246750236,86.84907325684024,65.44180641987424,0.02,0.8,in_sample
4,-86.02035368814805,-56.346969811654645,-0.8031724969621857,91.97030781677837,86.58428949691086,64.94765204270455,0.02,0.8,in_sample
5,-90.4469204322366,-62.81613521312273,-0.9764967059574148,92.70048597566083,87.37864077669903,65.22929196596456,0.02,0.8,in_sample
6,-83.35444201316639,-53.0161764628535,-0.7120987975010676,89.8489310109468,86.62842012356575,65.36553246876947,0.02,0.8,in_sample
7,34.99211431368281,13.473998550978038,0.41717582858099966,58.29870548543769,86.54015887025595,65.28572646277337,0.02,0.8,in_sample
8,-81.61822236606659,-51.010730248592196,-0.7100212221935405,92.49244059654487,87.15798764342453,65.25774982468052,0.02,0.8,in_sample
9,-80.10108894841999,-49.346364845823366,-0.6130887915368964,92.19599179452361,87.68755516328332,65.51318070489226,0.02,0.8,in_sample
10,-83.25516383120505,-52.89832712948224,-0.6384250489341626,90.8540964091473,87.55516328331862,65.54031056532811,0.02,0.8,in_sample
11,-81.84313962577588,-51.26415687861733,-0.5449606233085069,91.60537292484233,88.261253309797,65.905285029425,0.02,0.8,in_sample
12,-84.69781041076135,-54.652561357907544,-0.7153872718613135,91.20233634320417,87.59929390997353,65.51038409163338,0.02,0.8,in_sample
13,-44.31782931274127,-21.859671556578363,-0.08412207447990028,68.18770645623718,86.05472197705207,64.63493653125099,0.02,0.8,in_sample
14,-88.1953998964579,-59.348787283451486,-0.9209163023061451,91.68817387283626,87.33451015004412,65.33723255836999,0.02,0.8,in_sample
15,-79.11228899192405,-48.30084686930528,-0.565481473750236,91.26331389757462,86.45189761694616,65.24346409233739,0.02,0.8,in_sample
16,-17.68643443059724,-7.872396505043144,0.15299197415686078,66.13155352301062,85.96646072374227,64.83838729570823,0.02,0.8,in_sample
17,-85.64798165417882,-55.86083967237134,-0.7249453502639752,94.72817197345283,88.1729920564872,65.67777967121559,0.02,0.8,in_sample
18,-83.77929166501727,-53.52515038659485,-0.6079350370238293,90.90712301549989,86.31950573698145,65.12130930883698,0.02,0.8,in_sample
19,-82.60824245014055,-52.14011091469413,-0.6403411886717554,89.48768751949144,86.80494263018534,65.09844794930896,0.02,0.8,in_sample
20,-83.39610083617154,-53.065749203515225,-0.7203156603566421,91.44061740758434,87.29037952338923,65.1037195280846,0.02,0.8,in_sample
21,-84.75391764942056,-54.72268276555354,-0.7642499102708173,91.73585998094883,86.98146513680494,65.0922953572627,0.02,0.8,in_sample
22,-85.21085163341515,-55.29939232256417,-0.8039193249857522,91.0970614799743,86.67255075022065,65.36052091002787,0.02,0.8,in_sample
23,-73.18357687082799,-42.562364707229136,-0.47934833424923984,80.26311862235181,87.77581641659312,65.37220147549068,0.02,0.8,in_sample
24,-87.12872580226758,-57.839950041390644,-0.7939197426707304,92.17382478478885,86.93733451015004,65.38470211823802,0.02,0.8,in_sample
25,-85.71559535072227,-55.94856196862917,-0.772865214241157,92.63454669318833,88.12886142983231,65.64608701309612,0.02,0.8,in_sample
26,-84.43782578011387,-54.32956576023217,-0.7813026493425703,92.06925321542127,86.93733451015004,64.76480048717418,0.02,0.8,in_sample
27,-65.77459082989347,-36.345330160774836,-0.32058739191135127,84.08525391455724,87.51103265666373,65.77845256351704,0.02,0.8,in_sample
28,-83.78203140336518,-53.52845750405787,-0.6944294007750849,92.0547847129507,87.59929390997353,65.48215470802127,0.02,0.8,in_sample
29,-83.25627513115516,-52.89964407009644,-0.7155753781189447,93.21720100085778,86.98146513680494,64.81021691132295,0.02,0.8,in_sample
0,-3.9647186810303547,-4.917962579706314,0.2320201860333853,49.333813580475116,91.89373297002726,67.36530424217923,0.02,0.8,validation
1,-18.5772831981036,-22.600775535693007,-0.007984671403774875,58.82044759793905,90.73569482288828,66.30910264012967,0.02,0.8,validation
2,-23.709333094807693,-28.634159390856418,-0.11153512935852118,46.7671397913374,92.23433242506812,67.90637682224848,0.02,0.8,validation
3,-51.41871551188778,-59.34103554360078,-0.7421063604269893,72.02377950917594,91.68937329700273,66.88595730097255,0.02,0.8,validation
4,15.603191331454314,19.811185414885337,0.5083162911164615,49.92150198470132,91.41689373297002,67.01527917701833,0.02,0.8,validation
5,24.807237224830025,31.81694695875208,0.6112571507460285,47.332032505365554,91.14441416893733,67.4391474131636,0.02,0.8,validation
6,1.3145654754860292,1.641367549702677,0.3336078670836859,45.099141029663684,91.89373297002726,66.39166161494384,0.02,0.8,validation
7,40.30378732512825,52.52281063712123,0.7621277473414921,49.462913668143,90.59945504087193,66.3631881744709,0.02,0.8,validation
8,5.842901344717499,7.335405273184459,0.38423126604905544,65.39500662763129,91.34877384196184,67.1062688537085,0.02,0.8,validation
9,-15.907791016452588,-19.424778613632398,0.07706708253039775,45.37307655061979,91.34877384196184,66.39604615598248,0.02,0.8,validation
10,-51.130545848191936,-59.04016808794397,-0.6297666414299331,66.38244461187402,91.68937329700273,66.3727682151827,0.02,0.8,validation
11,-21.854719279912104,-26.465022455618424,-0.07619344977409179,48.79398975797108,91.4850136239782,66.10348943580668,0.02,0.8,validation
12,15.531859281041328,19.719034042482562,0.5029082738940052,61.14676280778284,91.82561307901908,67.2289768708529,0.02,0.8,validation
13,-70.39574503204621,-78.07210605719364,-1.6168700860355105,77.49272037892483,92.64305177111717,66.52892881587628,0.02,0.8,validation
14,104.92049424345899,144.57851960757768,1.1823779928123275,51.41817218912818,91.55313351498637,67.96243276066377,0.02,0.8,validation
15,-5.810514348962704,-7.190643693764542,0.2089296277824244,45.83853062917024,92.16621253405994,67.00552698881495,0.02,0.8,validation
16,-11.166861097751523,-13.723151674935696,0.11647459301034885,50.09059316810285,91.34877384196184,66.60173472412446,0.02,0.8,validation
17,-42.56667341756884,-49.907012825386445,-0.569396614037848,63.854170255058186,91.96185286103542,66.76038269056195,0.02,0.8,validation
18,44.77517624661527,58.60584346454954,0.7654320674468265,49.321089730849685,91.21253405994551,66.76674803215228,0.02,0.8,validation
19,1.041908495934285,1.3004937560713525,0.30001225401395387,45.7399007417009,92.64305177111717,67.91424124666679,0.02,0.8,validation
20,138.38121961748385,195.32650707346502,1.5759003437094485,44.973546077270896,91.14441416893733,66.59932922988617,0.02,0.8,validation
21,-3.979771555794964,-4.936540680966983,0.2332212172533745,47.65178124688579,91.21253405994551,67.10224846177024,0.02,0.8,validation
22,-41.915287464011364,-49.197795880611885,-0.41905642484043343,64.29092421155079,92.09809264305177,67.30467091594954,0.02,0.8,validation
23,16.108979047642148,20.46499664681285,0.5078167739532903,47.55948841772478,90.9400544959128,66.66105022381716,0.02,0.8,validation
24,-42.81941338431749,-50.18165898461162,-0.47363188249601723,72.51900859048236,91.62125340599455,66.99808381554338,0.02,0.8,validation
25,41.268834922505945,53.831703969465664,0.832104648924735,46.15700532978286,91.4850136239782,66.69384472138381,0.02,0.8,validation
26,13.759511385382028,17.43392137734503,0.47580652186256184,49.55163164509259,92.23433242506812,67.02446807548004,0.02,0.8,validation
27,-5.84838956865692,-7.237164321440293,0.2127013990977258,58.8064746611964,91.28065395095368,67.0757846029958,0.02,0.8,validation
28,57.29665139142741,75.88465410787435,0.9286233988960089,42.91628846582641,90.80381471389646,67.12986972677551,0.02,0.8,validation
29,40.070077355902626,52.20616317766735,0.8001294129910527,46.36350896383594,91.14441416893733,67.38373676670176,0.02,0.8,validation
0,158.693707301455,241.00151991987886,1.6462706535521054,25.146283977942264,91.93639977285633,67.28692580921945,0.02,0.8,holdout
1,91.98995281452599,132.06489279546796,1.1722929132097015,35.37192926391174,91.82282793867121,66.53726085509012,0.02,0.8,holdout
2,166.81032368147007,254.87260560140462,1.3233347183018842,34.01019242144632,92.5610448608745,66.06082166366947,0.02,0.8,holdout
3,221.14075939752294,350.7745458320956,1.8757991882219078,33.1967831187873,91.76604202157866,66.73620798748475,0.02,0.8,holdout
4,258.38779401775685,419.35968301906416,2.216847825490014,41.15002852390716,91.93639977285633,67.3273276239264,0.02,0.8,holdout
5,151.43356496917067,228.70074064770597,1.608776294778705,33.725248815154366,92.04997160704146,66.73317485161732,0.02,0.8,holdout
6,318.82596498905997,535.0661735543207,2.2199895976207698,29.208594150360522,91.59568427030096,67.49847469483828,0.02,0.8,holdout
7,10.497465444563048,13.750172021808037,0.43398566309033887,63.554669744181794,92.90176036342986,66.81373404954968,0.02,0.8,holdout
8,85.22048667062501,121.55884814366988,1.1640047294518765,41.22265070879026,92.67461669505963,67.01637426553744,0.02,0.8,holdout
9,37.333624530262185,50.59821001559839,0.7532534467094419,40.05916956215893,92.61783077796707,66.94343923948242,0.02,0.8,holdout
10,206.40477959931616,324.25849346131406,1.9938121966444953,24.810176862360557,92.04997160704146,65.99684225068782,0.02,0.8,holdout
11,11.08762294514618,14.534879841175407,0.45091467340116076,45.84210343511844,92.7314026121522,66.1055836482459,0.02,0.8,holdout
12,262.2840796300915,426.6585159805917,2.026401088657563,36.966678161705524,91.36854060193073,66.333505440188,0.02,0.8,holdout
13,137.0220175838404,204.5901062446278,1.4850827779812616,34.42983393648284,92.16354344122658,67.21178954735838,0.02,0.8,holdout
14,194.8072808169714,303.64811685248515,1.820778344351582,31.327755289506133,92.61783077796707,65.90139758244862,0.02,0.8,holdout
15,140.8456789544138,210.9466843018402,1.6030805949124578,37.12186001052949,93.52640545144804,68.06902572060015,0.02,0.8,holdout
16,114.49044339182129,167.7484967000314,1.4256763002367783,30.39232814343386,92.04997160704146,66.72489808317398,0.02,0.8,holdout
17,228.36003161865654,363.89564266847384,1.996292581109783,24.408438827823712,91.9931856899489,67.47110717154102,0.02,0.8,holdout
18,62.28663814260891,86.80930896411154,0.9715970902724549,38.58274379728214,92.2771152754117,66.5563040142895,0.02,0.8,holdout
19,145.6614159650541,218.9943106099867,1.5179699917029075,23.086942950141637,92.95854628052243,66.80924694163618,0.02,0.8,holdout
20,120.71151750061779,177.81323592809883,1.4571029837343803,33.95171570856371,92.2771152754117,66.60565152996126,0.02,0.8,holdout
21,99.60550514054201,144.0132823010651,1.331739909236444,34.78814300400938,92.50425894378195,66.51816011715107,0.02,0.8,holdout
22,170.7481040286774,261.64671703280266,1.7494528311878168,28.408448746624128,91.31175468483816,66.27290962200007,0.02,0.8,holdout
23,75.0376788285974,105.96543132841107,1.1280751277836236,28.51835620194892,92.33390119250427,66.31559388877892,0.02,0.8,holdout
24,-68.63070861009987,-77.60398088541403,-1.202807447302724,81.9686179287142,93.1289040318001,66.90408617463387,0.02,0.8,holdout
25,430.2921738326275,761.1631809958952,2.6974691793963763,26.029138086743586,91.59568427030096,66.8078577927077,0.02,0.8,holdout
26,149.36875806640737,225.22104654790246,1.51999058976369,25.553598316051158,91.9931856899489,66.22337094958189,0.02,0.8,holdout
27,56.54564042621075,78.32435467809266,0.9164650623509708,49.51163956852764,92.33390119250427,66.28700755494978,0.02,0.8,holdout
28,103.9701703881295,150.92150702284908,1.3232271656244559,34.68962789929391,92.33390119250427,66.6075838998764,0.02,0.8,holdout
29,310.6746458069259,519.1594280427307,2.3477976301232877,25.381355004743504,91.76604202157866,67.16915200170102,0.02,0.8,holdout
0,-94.10679108619465,-69.66294062642804,-1.116179503994654,94.4054560874396,92.67431597528685,62.5863050559715,0.03,0.8,in_sample
1,-90.99962130417309,-63.73808853784818,-0.7249795423425335,92.62286652066165,92.32127096204766,63.39332342273528,0.03,0.8,in_sample
2,-82.60856338434931,-52.14048297871312,-0.4767607062289769,91.91090933278556,92.18887908208296,62.86564218760684,0.03,0.8,in_sample
3,-90.26004791353354,-62.511424583310806,-0.7806955937325627,93.332351170048,92.01235657546337,62.716770828965394,0.03,0.8,in_sample
4,-83.83223554836151,-53.58911588439367,-0.44535586536274724,92.29378442171675,92.10061782877317,62.68168125550964,0.03,0.8,in_sample
5,-89.8315008131273,-61.82518910120548,-0.7891809371334003,93.2891293142062,91.61518093556928,62.73654910095554,0.03,0.8,in_sample
6,-86.43217226141505,-56.89340612035614,-0.6150652893314253,91.4407038904425,91.87996469549867,63.05283869397235,0.03,0.8,in_sample
7,-88.23354311148351,-59.40417547814385,-0.7099058057331445,93.13488943506238,92.10061782877317,63.15190568763549,0.03,0.8,in_sample
8,-88.52626440491208,-59.83274127115051,-0.6523239812108075,93.39533806866409,92.10061782877317,62.26736284306313,0.03,0.8,in_sample
9,-82.03924049508258,-51.486601166507405,-0.4730688549068068,93.49639131545548,91.306266548985,62.40180000010406,0.03,0.8,in_sample
10,-90.24889282425569,-62.49334275124501,-0.835526728893442,93.79981793815587,91.70344218887908,61.94180383032798,0.03,0.8,in_sample
11,-88.58828579433217,-59.92435502446217,-0.6360140123692227,93.67029272685588,92.85083848190644,64.74147547699944,0.03,0.8,in_sample
12,-88.63349110098711,-59.99131090749069,-0.6809698257283872,92.17569545092105,92.10061782877317,63.84823135664413,0.03,0.8,in_sample
13,-89.32319495395488,-61.03259482059682,-0.6063604612265451,93.10299713036204,90.95322153574581,61.993322078282944,0.03,0.8,in_sample
14,-86.13826208572613,-56.50245800551368,-0.5625878995107084,93.2638796014991,92.32127096204766,63.236724622582486,0.03,0.8,in_sample
15,-88.41617923549963,-59.67083414344157,-0.6222697079133146,92.40008811487367,91.0856134157105,61.89549583390177,0.03,0.8,in_sample
16,-49.40710087346437,-24.952060876743275,-0.023719228934728078,72.42190962174409,91.52691968225949,61.80414683682437,0.03,0.8,in_sample
17,-89.85318269540643,-61.859501913873615,-0.6614658281756342,94.53377562609452,92.01235657546337,62.764543325746125,0.03,0.8,in_sample
18,-76.90344273415937,-46.064462748805276,-0.2964085149848655,93.39349070746904,92.05648720211828,62.14908708293427,0.03,0.8,in_sample
19,-88.40944368813409,-59.66095684042231,-0.7043596195433623,93.83260497204526,91.79170344218888,62.78462942422013,0.03,0.8,in_sample
20,-91.28819285629802,-64.23250613668661,-0.910696243784307,94.3247729784004,91.83583406884378,62.626440755302184,0.03,0.8,in_sample
21,-91.84720691106958,-65.21797463778313,-0.9839108744758711,93.91487059774379,92.36540158870255,63.04345530560015,0.03,0.8,in_sample
22,-80.94376583526602,-50.26136963212304,-0.3745052082046899,91.67676863810442,91.2621359223301,62.40194835940631,0.03,0.8,in_sample
23,-84.6411687031993,-54.58192274862077,-0.6109223163527304,93.7034556652695,91.87996469549867,62.31693093972037,0.03,0.8,in_sample
24,-87.81831733354619,-58.8067070281558,-0.7161123664341009,95.40734750066629,92.10061782877317,62.48101187305702,0.03,0.8,in_sample
25,-94.07216286620245,-69.58797085722033,-1.2155334901628059,94.15559574781518,92.14474845542807,62.960939955443294,0.03,0.8,in_sample
26,-90.63582772845407,-63.127690382528314,-0.9244278775056787,91.95425153101951,91.39452780229479,62.93739876430898,0.03,0.8,in_sample
27,-90.96763251610766,-63.68384939890836,-0.8316988309137717,93.28504919402324,91.96822594880847,62.06265927233694,0.03,0.8,in_sample
28,-37.223499386011774,-17.810581543451676,0.09062470119338262,78.523715986567,90.95322153574581,62.12642437279283,0.03,0.8,in_sample
29,-85.5915968619661,-55.787868516325624,-0.518322054823847,95.02464288136908,91.65931156222419,61.754533626994615,0.03,0.8,in_sample
0,-32.752598110494326,-39.02068722076075,-0.1404360498275005,60.588853544350584,94.75476839237056,64.54749414807301,0.03,0.8,validation
1,13.304595189685475,16.848800688487486,0.4891908788487687,58.08926996335656,94.00544959128065,64.20556282446627,0.03,0.8,validation
2,-19.832950270434992,-24.085884633273334,0.10000912404422062,67.70346501592826,94.48228882833789,64.61214954591813,0.03,0.8,validation
3,-7.6338189982663955,-9.424875945834078,0.23683228614196442,57.10250690330382,94.61852861035422,63.47054430947049,0.03,0.8,validation
4,-81.8435506147022,-88.07886629855388,-1.8907988952072814,88.0988584692996,95.50408719346049,64.84829120993291,0.03,0.8,validation
5,-69.2375082744706,-76.997541585356,-0.9171934917191427,79.89401176357663,95.02724795640327,64.87958164209545,0.03,0.8,validation
6,-4.153912413802063,-5.151411281955342,0.2913390776934781,52.504410360684105,94.48228882833789,64.3150671415326,0.03,0.8,validation
7,-57.4453147010787,-65.52925893489723,-0.6072817150349554,73.15989252595597,94.48228882833789,64.53035558396537,0.03,0.8,validation
8,-30.985095748499315,-37.016281816282785,-0.0432518705074815,69.05053201110614,94.48228882833789,65.27969162474398,0.03,0.8,validation
9,-30.521953744323017,-36.48895390330927,-0.14571696166855236,59.29623067125224,94.95912806539509,65.40609039595795,0.03,0.8,validation
10,-50.95917377441518,-58.861037026741634,-0.6415558654927792,70.76166696821592,94.89100817438693,65.13894140697354,0.03,0.8,validation
11,34.055669951672726,44.102681989153815,0.6941278898128073,51.67451155040846,94.34604904632153,64.68327392811189,0.03,0.8,validation
12,56.38646048610725,74.61684704938745,0.8758865626561543,58.188706791897026,94.61852861035422,64.34819968121457,0.03,0.8,validation
13,-50.41717556476848,-58.293484883170954,-0.4665539957640514,74.9944773434065,94.48228882833789,64.07409440440735,0.03,0.8,validation
14,-46.46197070533423,-54.10619740979104,-0.4232489575010255,77.47274699326202,94.55040871934605,65.21918419203627,0.03,0.8,validation
15,-24.16629403581646,-29.166634524873448,-0.010610000128938528,64.97675865139823,95.43596730245231,64.84301405375476,0.03,0.8,validation
16,-30.569215113164418,-36.542804948582386,-0.1417655493309301,68.37760890966631,94.75476839237056,64.63799162910935,0.03,0.8,validation
17,-42.515124866148845,-49.85095966881003,-0.41041588730080053,68.73384940255673,94.61852861035422,64.08803277396822,0.03,0.8,validation
18,50.51687687539488,66.48511299051714,0.8282292486931373,52.43362473417632,94.00544959128065,64.47341977984854,0.03,0.8,validation
19,-7.03281112608688,-8.689606670087313,0.23144586565247946,57.5110049808112,95.09536784741145,65.25963772753256,0.03,0.8,validation
20,-45.71651894550642,-53.30824655697137,-0.4425346264966298,70.81052363766192,95.98092643051771,64.94001052889111,0.03,0.8,validation
21,67.04707493726072,89.57805007431946,0.9313677993958183,37.598225456361135,94.48228882833789,65.09660857941103,0.03,0.8,validation
22,-21.693700686509676,-26.2760928137713,0.04404219864598916,63.63970628200425,94.61852861035422,64.51671478279269,0.03,0.8,validation
23,-43.81508864682934,-51.26071371945944,-0.314051045497633,72.26419205960448,94.34604904632153,64.09601967318727,0.03,0.8,validation
24,-47.462205465058815,-55.172572358253944,-0.39694819055477787,73.5160420330912,94.75476839237056,65.47546422450888,0.03,0.8,validation
25,-66.00524937039474,-73.94661833859631,-1.0757004862476789,84.90140080920217,94.61852861035422,64.95419739944718,0.03,0.8,validation
26,-5.9072299158500545,-7.30942642904735,0.27131356042965055,52.79351090948887,94.4141689373297,63.97247159823084,0.03,0.8,validation
27,-81.85044269042103,-88.08450707582676,-1.9629488288316,87.01438699335935,95.09536784741145,64.02760690091098,0.03,0.8,validation
28,-10.719272928502932,-13.180913819229378,0.18467636430453185,57.5615589679757,95.16348773841962,65.50783422633167,0.03,0.8,validation
29,6.958205858902966,8.747161487528254,0.4291168966506324,59.610371719902574,94.48228882833789,63.285815772336385,0.03,0.8,validation
0,356.42813994095695,609.5937803073924,2.249413034345768,30.207202214029603,94.37819420783646,63.05986605517568,0.03,0.8,holdout
1,96.25484392952086,138.73964430882322,1.1211007405832414,41.815901779617434,96.02498580352072,64.3823195850654,0.03,0.8,holdout
2,31.96318278627206,43.04105394074542,0.6779126017066631,46.955690961326,96.36570130607609,64.99531485136232,0.03,0.8,holdout
3,429.2157735991498,758.9078015222693,2.48664270019692,28.457078068381474,94.32140829074389,63.053248106907574,0.03,0.8,holdout
4,116.37520003187754,170.78890023138445,1.348854619111589,46.9858838392132,94.94605337876206,63.770995044391455,0.03,0.8,holdout
5,172.20127523426268,264.153852763685,1.6095751035134915,30.24733911660573,94.8892674616695,63.120241002318764,0.03,0.8,holdout
6,443.35131317955774,788.6314358762253,2.518884299570593,27.173440721370806,93.98069278818852,62.45844087491995,0.03,0.8,holdout
7,58.445653881561846,81.12264825001063,0.9311365457381454,44.36719531532011,96.25212947189097,63.916989606247895,0.03,0.8,holdout
